customer_id,borrower_type,borrower_age_or_company_age,gender_or_company_entity_type,education_or_company_size,income,employment_experience_or_years_in_business,home_ownership_or_business_premises,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_history_length_years,credit_score,previous_loan_defaults_on_file,loan_status
CUST31360,Individual,27,female,Associate,144175,5,MORTGAGE,58800,MEDICAL,11.01,0.06,7,663,No,0
CUST31361,Individual,33,male,High School,29963,9,RENT,21600,EDUCATION,8.88,0.05,6,663,Yes,0
CUST31362,Individual,31,male,Master,111411,10,MORTGAGE,22225,MEDICAL,7.43,0.02,5,663,No,1
CUST31363,Corporate,20,PLC,Medium Enterprise,162860,16,Leased Business Premises,58000,Staff Training & Capacity Building,8.61,0.1,18,689,No,0
CUST31364,Individual,32,female,Associate,164247,12,MORTGAGE,112000,MEDICAL,10,0.07,8,663,Yes,0
CUST31365,Corporate,25,PLC,Medium Enterprise,109204,21,Owned Business Premises,116000,Business Expansion,8.69,0.05,21,651,No,0
CUST31366,Individual,30,male,Master,132713,9,RENT,116000,HOMEIMPROVEMENT,11.01,0.12,6,663,No,0
CUST31367,Individual,31,male,Bachelor,259003,10,MORTGAGE,115000,MEDICAL,10.99,0.06,10,663,Yes,0
CUST31368,Corporate,14,Private Limited Company,Small Enterprise,140286,7,Mortgaged Commercial Property,175000,Working Capital,11.54,0.14,5,625,Yes,1
CUST31369,Individual,28,male,Bachelor,82938,7,MORTGAGE,22500,HOMEIMPROVEMENT,11.71,0.03,8,663,No,0
CUST31370,Individual,33,male,High School,30891,10,MORTGAGE,23000,DEBTCONSOLIDATION,12.53,0.1,6,663,Yes,0
CUST31371,Individual,29,male,Bachelor,68728,5,RENT,57000,EDUCATION,11.01,0.1,9,663,No,1
CUST31372,Individual,31,male,High School,182062,7,MORTGAGE,171000,HOMEIMPROVEMENT,11.97,0.12,8,663,Yes,0
CUST31373,Individual,34,female,Bachelor,58443,13,RENT,59000,DEBTCONSOLIDATION,7.14,0.15,10,663,Yes,0
CUST31374,Individual,28,female,High School,88503,9,MORTGAGE,115000,PERSONAL,11.83,0.17,7,663,Yes,0
CUST31375,Individual,43,female,Associate,216774,19,MORTGAGE,56000,HOMEIMPROVEMENT,14.27,0.03,17,663,Yes,0
CUST31376,Individual,36,male,Associate,516892,18,RENT,175000,VENTURE,13.8,0.05,16,663,No,0
CUST31377,Individual,36,female,Doctorate,44266,17,RENT,116000,PERSONAL,8.9,0.36,17,663,No,1
CUST31378,Individual,50,female,Bachelor,61500,24,RENT,116000,PERSONAL,7.9,0.26,17,663,No,1
CUST31379,Individual,37,female,Associate,72791,15,RENT,116000,DEBTCONSOLIDATION,11.01,0.22,15,663,Yes,0
CUST31380,Individual,40,female,Associate,44041,17,RENT,23275,MEDICAL,8.88,0.07,11,663,Yes,0
CUST31381,Individual,44,male,High School,39453,18,RENT,24000,EDUCATION,14.35,0.1,13,663,Yes,0
CUST31382,Individual,39,male,Associate,81429,18,RENT,59800,EDUCATION,16.29,0.12,14,663,Yes,0
CUST31383,Individual,38,female,Master,52491,16,OWN,60000,VENTURE,7.51,0.19,12,663,No,0
CUST31384,Individual,41,female,Associate,57499,19,OWN,114000,PERSONAL,7.88,0.24,12,663,Yes,0
CUST31385,Individual,37,female,High School,54955,13,RENT,56000,PERSONAL,11.01,0.11,16,663,No,0
CUST31386,Corporate,21,Private Limited Company,Small Enterprise,62984,18,Mortgaged Commercial Property,110875,Business Expansion,7.26,0.12,17,746,No,0
CUST31387,Individual,38,male,Associate,78720,14,RENT,57500,PERSONAL,9.63,0.1,11,663,No,0
CUST31388,Individual,37,male,Associate,65620,13,MORTGAGE,175000,DEBTCONSOLIDATION,15.57,0.38,16,663,No,1
CUST31389,Individual,41,female,Master,55808,17,RENT,59000,DEBTCONSOLIDATION,10,0.16,12,663,Yes,0
CUST31390,Individual,41,female,High School,40410,19,RENT,59400,VENTURE,8.9,0.23,16,663,No,0
CUST31391,Individual,38,male,Associate,42229,13,RENT,59500,MEDICAL,14.46,0.22,15,663,No,1
CUST31392,Individual,36,male,High School,15504,13,RENT,24000,MEDICAL,10.62,0.26,11,663,No,1
CUST31393,Corporate,20,PLC,Medium Enterprise,92035,17,Mortgaged Commercial Property,59150,Premises Improvement,8.56,0.16,16,690,No,0
CUST31394,Individual,37,male,Associate,94567,14,RENT,110200,EDUCATION,13.06,0.11,13,663,Yes,0
CUST31395,Individual,43,female,Associate,104206,21,MORTGAGE,56500,HOMEIMPROVEMENT,7.74,0.06,13,663,Yes,0
CUST31396,Individual,48,male,High School,75541,26,RENT,114000,EDUCATION,12.69,0.19,12,663,No,0
CUST31397,Individual,48,female,Associate,36538,27,OWN,60000,EDUCATION,11.01,0.27,12,663,Yes,0
CUST31398,Individual,37,male,Associate,141977,14,MORTGAGE,58000,HOMEIMPROVEMENT,13.06,0.06,13,663,Yes,0
CUST31399,Individual,42,male,Master,211215,20,MORTGAGE,57000,PERSONAL,12.99,0.03,13,663,Yes,0
CUST31400,Individual,39,male,High School,390999,18,MORTGAGE,118000,PERSONAL,14.96,0.05,14,663,Yes,0
CUST31401,Individual,39,male,Associate,58602,21,MORTGAGE,23000,MEDICAL,5.42,0.05,16,663,Yes,0
CUST31402,Individual,41,male,High School,45430,17,MORTGAGE,56000,VENTURE,12.99,0.13,11,663,No,0
CUST31403,Individual,55,female,Associate,30598,34,RENT,24000,VENTURE,13.92,0.13,27,663,No,0
CUST31404,Corporate,30,Sole Proprietor Business,Small Enterprise,127880,23,Mortgaged Commercial Property,115000,Debt Restructuring,9.49,0.19,23,665,No,0
CUST31405,Corporate,14,Partnership,Small Enterprise,109071,11,Leased Business Premises,118000,Working Capital,9.2,0.08,14,667,No,0
CUST31406,Individual,25,male,Bachelor,47051,5,RENT,22110,VENTURE,10.41,0.04,3,663,No,0
CUST31407,Corporate,11,PLC,Medium Enterprise,49287,9,Leased Business Premises,56000,Healthcare Business Financing,6.78,0.07,7,713,No,0
CUST31408,Individual,30,male,Master,74306,6,OWN,59000,VENTURE,11.08,0.12,6,663,Yes,0
CUST31409,Corporate,19,Share Company,Small Enterprise,65968,18,Leased Business Premises,23000,Debt Restructuring,8.44,0.12,17,703,No,0
CUST31410,Individual,25,male,Bachelor,24677,5,RENT,56000,EDUCATION,8.84,0.24,3,663,Yes,0
CUST31411,Corporate,19,Private Limited Company,Micro Enterprise,73520,16,Mortgaged Commercial Property,56000,Staff Training & Capacity Building,6.39,0.05,14,721,No,0
CUST31412,Individual,29,male,High School,33313,4,RENT,25000,DEBTCONSOLIDATION,6.76,0.15,9,663,No,0
CUST31413,Individual,25,female,Associate,76529,4,MORTGAGE,175000,EDUCATION,13.87,0.33,3,663,No,0
CUST31414,Individual,30,female,Master,60727,6,MORTGAGE,60000,VENTURE,10.59,0.16,5,663,Yes,0
CUST31415,Individual,29,female,Bachelor,150931,4,RENT,60000,VENTURE,12.06,0.07,9,663,No,0
CUST31416,Individual,23,male,Associate,49002,2,RENT,22000,PERSONAL,11.71,0.04,3,663,No,0
CUST31417,Individual,29,female,Associate,125602,9,MORTGAGE,118000,VENTURE,10.23,0.14,7,663,Yes,0
CUST31418,Corporate,15,Partnership,Small Enterprise,30920,11,Mortgaged Commercial Property,24000,Debt Restructuring,9.19,0.15,9,701,No,0
CUST31419,Individual,28,female,Master,147230,7,RENT,115000,HOMEIMPROVEMENT,15.84,0.1,5,663,Yes,0
CUST31420,Individual,26,female,Associate,90917,5,MORTGAGE,112000,HOMEIMPROVEMENT,6.96,0.13,4,663,Yes,0
CUST31421,Individual,27,female,Doctorate,171736,3,MORTGAGE,24741,VENTURE,13.02,0.03,8,663,Yes,0
CUST31422,Individual,27,male,Master,42701,6,RENT,56000,MEDICAL,11.87,0.14,10,663,No,0
CUST31423,Individual,28,male,Associate,61019,2,OWN,112000,VENTURE,7.71,0.2,5,663,No,0
CUST31424,Corporate,21,Private Limited Company,Micro Enterprise,103286,17,Owned Business Premises,60000,Staff Training & Capacity Building,7.95,0.05,15,730,No,0
CUST31425,Individual,29,female,Bachelor,44134,9,MORTGAGE,24800,VENTURE,12.44,0.11,9,663,Yes,0
CUST31426,Corporate,15,Private Limited Company,Micro Enterprise,87344,10,Mortgaged Commercial Property,56532,Staff Training & Capacity Building,9.67,0.15,13,668,No,0
CUST31427,Individual,32,male,Associate,48678,10,RENT,57000,PERSONAL,9.68,0.14,10,663,Yes,0
CUST31428,Individual,29,female,Doctorate,204918,10,MORTGAGE,175000,HOMEIMPROVEMENT,14.15,0.12,5,663,No,0
CUST31429,Individual,24,male,High School,97024,5,RENT,22173,PERSONAL,13.15,0.02,4,663,Yes,0
CUST31430,Corporate,17,Share Company,Medium Enterprise,33070,12,Leased Business Premises,21604,Healthcare Business Financing,7.56,0.21,15,684,No,0
CUST31431,Corporate,25,Share Company,Small Enterprise,205136,22,Owned Business Premises,233571,Working Capital,9.92,0.21,24,656,No,0
CUST31432,Individual,39,female,High School,73514,18,MORTGAGE,25000,EDUCATION,14.9,0.07,17,663,Yes,0
CUST31433,Individual,26,male,High School,50325,2,RENT,23000,DEBTCONSOLIDATION,10.19,0.06,3,663,Yes,0
CUST31434,Corporate,19,Private Limited Company,Micro Enterprise,62537,15,Owned Business Premises,58000,Premises Improvement,7.65,0.06,14,690,No,0
CUST31435,Corporate,20,Private Limited Company,Micro Enterprise,61112,17,Pledged Business Asset,56000,Working Capital,7.66,0.07,18,679,No,0
CUST31436,Individual,25,male,High School,53424,3,MORTGAGE,22000,EDUCATION,6.35,0.04,3,663,No,0
CUST31437,Individual,25,male,Master,90864,2,MORTGAGE,58000,VENTURE,16.29,0.09,4,663,No,0
CUST31438,Individual,23,male,High School,63320,1,RENT,23000,DEBTCONSOLIDATION,6,0.05,2,663,Yes,0
CUST31439,Corporate,9,Partnership,Micro Enterprise,99544,5,Leased Business Premises,171236,Working Capital,7.84,0.08,6,684,No,0
CUST31440,Individual,24,male,Bachelor,51984,2,RENT,56203,EDUCATION,13.66,0.12,3,663,Yes,0
CUST31441,Corporate,20,Private Limited Company,Medium Enterprise,56362,15,Pledged Business Asset,60000,Staff Training & Capacity Building,8.2,0.15,19,687,No,0
CUST31442,Individual,25,male,Master,41878,2,RENT,25000,PERSONAL,9.17,0.12,4,663,Yes,0
CUST31443,Corporate,21,Private Limited Company,Medium Enterprise,68774,16,Owned Business Premises,112000,Staff Training & Capacity Building,7.46,0.09,15,735,No,0
CUST31444,Individual,26,male,Associate,65776,3,MORTGAGE,23527,PERSONAL,8.96,0.05,3,663,Yes,0
CUST31445,Individual,30,female,Bachelor,90710,9,MORTGAGE,112000,HOMEIMPROVEMENT,12.15,0.13,7,663,No,0
CUST31446,Individual,29,female,Associate,75436,2,RENT,23000,PERSONAL,13.4,0.04,8,663,Yes,0
CUST31447,Corporate,13,Private Limited Company,Medium Enterprise,72784,10,Mortgaged Commercial Property,57000,Staff Training & Capacity Building,7.25,0.16,8,635,No,0
CUST31448,Individual,23,female,Associate,72885,1,MORTGAGE,57200,VENTURE,10.11,0.1,4,663,No,0
CUST31449,Individual,31,male,Master,60889,3,RENT,56400,VENTURE,13.32,0.11,8,663,Yes,0
CUST31450,Individual,24,female,High School,54902,4,OWN,110500,VENTURE,10.21,0.19,2,663,Yes,0
CUST31451,Individual,31,female,Doctorate,109108,6,MORTGAGE,115000,PERSONAL,12.23,0.14,6,663,Yes,0
CUST31452,Individual,29,male,High School,241045,5,MORTGAGE,114841,PERSONAL,10.57,0.06,6,663,Yes,0
CUST31453,Individual,32,male,Bachelor,133224,10,MORTGAGE,59000,EDUCATION,11.46,0.07,10,663,No,0
CUST31454,Corporate,7,Partnership,Small Enterprise,91035,6,Owned Business Premises,23000,Premises Improvement,5.77,0.06,5,691,No,0
CUST31455,Individual,28,female,High School,94810,3,RENT,170000,DEBTCONSOLIDATION,11.6,0.21,5,663,No,0
CUST31456,Corporate,27,Share Company,Small Enterprise,44402,20,Owned Business Premises,56000,Business Expansion,8.72,0.13,22,706,No,0
CUST31457,Individual,23,female,Bachelor,58334,1,RENT,58000,DEBTCONSOLIDATION,12.99,0.14,4,663,Yes,0
CUST31458,Individual,29,male,Master,87259,7,MORTGAGE,60000,DEBTCONSOLIDATION,6.48,0.11,10,663,Yes,0
CUST31459,Corporate,21,Share Company,Micro Enterprise,85288,19,Owned Business Premises,58000,Staff Training & Capacity Building,6.63,0.05,19,687,No,0
CUST31460,Corporate,19,Sole Proprietor Business,Medium Enterprise,59950,12,Owned Business Premises,22400,Staff Training & Capacity Building,7.88,0.08,12,643,No,0
CUST31461,Individual,24,male,Master,55205,6,MORTGAGE,59166,MEDICAL,10.69,0.17,4,663,Yes,0
CUST31462,Individual,31,female,Master,76236,6,RENT,23194,HOMEIMPROVEMENT,11.1,0.04,8,663,No,0
CUST31463,Corporate,31,PLC,Medium Enterprise,92843,26,Owned Business Premises,170000,Debt Restructuring,8.39,0.15,26,672,No,0
CUST31464,Individual,28,female,Bachelor,90882,5,RENT,56000,VENTURE,14.34,0.07,9,663,Yes,0
CUST31465,Individual,25,female,Bachelor,67010,4,RENT,24000,MEDICAL,12.05,0.06,4,663,Yes,0
CUST31466,Corporate,19,Share Company,Large Corporate,99148,14,Mortgaged Commercial Property,110967,Working Capital,7.2,0.04,12,723,No,0
CUST31467,Individual,27,male,Associate,42095,4,RENT,25000,DEBTCONSOLIDATION,13.79,0.12,10,663,Yes,0
CUST31468,Individual,28,female,Master,53289,4,RENT,60000,EDUCATION,8.2,0.19,9,663,No,0
CUST31469,Individual,31,male,Bachelor,117594,5,MORTGAGE,24978,PERSONAL,12.6,0.04,10,663,No,0
CUST31470,Individual,25,female,Master,96833,1,MORTGAGE,60000,VENTURE,11.05,0.1,4,663,No,0
CUST31471,Individual,37,male,Associate,240737,16,MORTGAGE,57552,PERSONAL,10.05,0.03,11,663,No,0
CUST31472,Individual,23,female,High School,29978,1,RENT,25000,PERSONAL,8.31,0.17,3,663,Yes,0
CUST31473,Individual,38,male,High School,100547,14,RENT,22875,HOMEIMPROVEMENT,12.37,0.03,11,663,Yes,0
CUST31474,Individual,29,female,Bachelor,72803,5,MORTGAGE,114109,HOMEIMPROVEMENT,13.17,0.19,5,663,Yes,0
CUST31475,Corporate,14,PLC,Small Enterprise,45217,13,Pledged Business Asset,22933,Healthcare Business Financing,7.93,0.06,17,677,No,0
CUST31476,Individual,23,male,Bachelor,78924,1,RENT,23000,MEDICAL,10.63,0.04,3,663,No,0
CUST31477,Individual,23,female,High School,70795,1,MORTGAGE,23000,EDUCATION,11.38,0.04,3,663,No,0
CUST31478,Corporate,15,Partnership,Large Corporate,102775,14,Mortgaged Commercial Property,24000,Staff Training & Capacity Building,8.82,0.07,13,638,No,0
CUST31479,Individual,38,female,Associate,176040,12,MORTGAGE,115000,DEBTCONSOLIDATION,8.37,0.09,11,663,Yes,0
CUST31480,Corporate,19,Private Limited Company,Large Corporate,71552,13,Owned Business Premises,111000,Healthcare Business Financing,7.3,0.09,17,698,No,0
CUST31481,Individual,34,female,Bachelor,166350,11,RENT,22543,EDUCATION,19.18,0.02,8,663,No,1
CUST31482,Individual,24,male,Bachelor,37331,0,RENT,60000,MEDICAL,14.9,0.27,4,663,No,1
CUST31483,Corporate,21,Private Limited Company,Micro Enterprise,65483,16,Owned Business Premises,60000,Debt Restructuring,10.8,0.07,16,635,Yes,1
CUST31484,Individual,25,male,Bachelor,24072,5,RENT,56250,HOMEIMPROVEMENT,14.8,0.26,3,663,No,1
CUST31485,Corporate,12,Private Limited Company,Medium Enterprise,41087,10,Leased Business Premises,113000,Healthcare Business Financing,11.69,0.11,12,564,Yes,1
CUST31486,Individual,23,male,Associate,50123,0,RENT,23606,MEDICAL,16.51,0.07,4,663,No,1
CUST31487,Individual,23,female,Bachelor,23013,0,RENT,25401,MEDICAL,15.28,0.23,4,663,No,1
CUST31488,Individual,30,female,Bachelor,51359,4,RENT,60000,VENTURE,12.16,0.19,5,663,No,1
CUST31489,Individual,25,male,Bachelor,35677,1,RENT,21058,PERSONAL,13.05,0.03,3,663,No,1
CUST31490,Individual,26,female,Bachelor,44235,7,RENT,56692,DEBTCONSOLIDATION,12.09,0.15,7,663,No,1
CUST31491,Individual,26,male,Bachelor,42054,0,RENT,57000,DEBTCONSOLIDATION,15.42,0.17,5,663,No,1
CUST31492,Individual,25,male,Associate,30796,0,RENT,58000,HOMEIMPROVEMENT,12.72,0.26,4,663,No,1
CUST31493,Individual,22,male,Bachelor,46600,0,RENT,112000,PERSONAL,10.5,0.26,4,663,No,1
CUST31494,Individual,22,male,Bachelor,28213,2,RENT,57244,MEDICAL,11.09,0.26,4,663,No,1
CUST31495,Corporate,24,Private Limited Company,Medium Enterprise,43035,22,Mortgaged Commercial Property,25000,Healthcare Business Financing,10.61,0.05,20,601,Yes,1
CUST31496,Corporate,14,Private Limited Company,Small Enterprise,61155,11,Pledged Business Asset,116927,Healthcare Business Financing,13.23,0.16,12,609,Yes,1
CUST31497,Individual,27,male,Master,60731,0,RENT,58385,MEDICAL,11.2,0.14,5,663,No,1
CUST31498,Individual,27,male,Associate,80462,3,RENT,110063,EDUCATION,15.09,0.13,5,663,No,1
CUST31499,Individual,34,male,Bachelor,69359,10,RENT,22559,DEBTCONSOLIDATION,6.87,0.04,7,663,No,1
CUST31500,Individual,30,female,Bachelor,139867,5,RENT,24123,MEDICAL,12.72,0.03,8,663,No,1
CUST31501,Individual,23,female,Associate,36803,0,RENT,59000,EDUCATION,13.78,0.24,4,663,No,1
CUST31502,Individual,28,male,Master,65930,7,MORTGAGE,112000,PERSONAL,15.51,0.18,7,663,No,1
CUST31503,Corporate,14,Share Company,Small Enterprise,78054,11,Pledged Business Asset,57648,Debt Restructuring,11.74,0.15,11,680,Yes,1
CUST31504,Individual,25,male,Master,59860,6,MORTGAGE,57001,MEDICAL,7.5,0.12,4,663,No,1
CUST31505,Individual,23,female,Master,62254,0,RENT,117010,HOMEIMPROVEMENT,8.6,0.27,4,663,No,1
CUST31506,Individual,23,male,Bachelor,29390,0,RENT,58835,VENTURE,9.82,0.3,2,663,No,1
CUST31507,Individual,28,male,Associate,141189,3,MORTGAGE,175000,EDUCATION,16.08,0.18,7,663,No,1
CUST31508,Individual,37,female,High School,15152,18,RENT,24813,VENTURE,7.5,0.32,12,663,No,1
CUST31509,Corporate,21,Private Limited Company,Small Enterprise,41694,17,Leased Business Premises,57793,Debt Restructuring,11.77,0.05,20,621,Yes,1
CUST31510,Individual,27,male,Associate,89937,5,RENT,174088,DEBTCONSOLIDATION,12.34,0.27,5,663,No,1
CUST31511,Individual,25,male,Associate,138974,2,RENT,25000,MEDICAL,13.11,0.04,3,663,No,1
CUST31512,Individual,34,male,Master,71692,13,MORTGAGE,112000,MEDICAL,20,0.17,10,663,No,1
CUST31513,Individual,29,male,Bachelor,89669,5,RENT,22977,EDUCATION,16.19,0.03,6,663,No,1
CUST31514,Individual,25,female,Bachelor,301136,0,RENT,175000,MEDICAL,13.49,0.08,4,664,Yes,0
CUST31515,Individual,26,female,High School,58620,4,RENT,174000,MEDICAL,11.01,0.41,3,664,No,1
CUST31516,Corporate,16,Private Limited Company,Small Enterprise,69353,13,Leased Business Premises,171700,Working Capital,7.96,0.07,12,667,Yes,1
CUST31517,Individual,21,female,Bachelor,68120,0,RENT,170000,VENTURE,17.39,0.29,3,664,No,1
CUST31518,Individual,25,male,Associate,96778,2,RENT,170000,HOMEIMPROVEMENT,14.26,0.21,4,664,No,0
CUST31519,Individual,24,female,Master,120691,2,RENT,170000,HOMEIMPROVEMENT,14.22,0.17,3,664,No,0
CUST31520,Individual,22,male,Master,66071,0,RENT,119000,VENTURE,11.01,0.29,4,664,No,1
CUST31521,Corporate,21,PLC,Micro Enterprise,29498,16,Mortgaged Commercial Property,56000,Healthcare Business Financing,11.69,0.25,20,635,Yes,1
CUST31522,Corporate,14,Private Limited Company,Large Corporate,53665,10,Leased Business Premises,118000,Staff Training & Capacity Building,11.98,0.11,14,618,Yes,1
CUST31523,Individual,26,male,Doctorate,29960,5,MORTGAGE,25000,MEDICAL,7.66,0.17,3,664,No,1
CUST31524,Individual,23,female,Master,33492,1,MORTGAGE,24000,EDUCATION,9.62,0.12,2,664,Yes,0
CUST31525,Corporate,13,Private Limited Company,Small Enterprise,34478,9,Leased Business Premises,22500,Healthcare Business Financing,9.72,0.12,10,678,No,0
CUST31526,Individual,24,female,Bachelor,47835,1,RENT,21500,MEDICAL,15.62,0.03,3,664,No,0
CUST31527,Individual,23,female,High School,35124,0,MORTGAGE,60000,EDUCATION,10.75,0.28,2,664,Yes,0
CUST31528,Individual,26,male,High School,27399,4,RENT,21750,MEDICAL,11.01,0.06,3,664,No,0
CUST31529,Corporate,14,Private Limited Company,Medium Enterprise,35482,12,Leased Business Premises,57500,Staff Training & Capacity Building,10.16,0.14,15,590,No,0
CUST31530,Individual,26,male,High School,120836,1,RENT,115000,EDUCATION,6.99,0.12,2,664,No,0
CUST31531,Individual,22,male,Master,90889,0,RENT,22000,EDUCATION,13.43,0.02,3,664,No,0
CUST31532,Individual,22,female,Bachelor,37014,0,MORTGAGE,21750,MEDICAL,10.99,0.05,4,664,No,0
CUST31533,Individual,24,female,Master,31233,2,RENT,22400,VENTURE,13.8,0.08,4,664,Yes,0
CUST31534,Corporate,9,Private Limited Company,Micro Enterprise,37903,8,Pledged Business Asset,22000,Business Expansion,8.66,0.17,10,672,No,0
CUST31535,Individual,23,male,Bachelor,46830,0,RENT,113000,EDUCATION,11.01,0.28,4,664,No,1
CUST31536,Individual,22,female,Bachelor,18187,0,RENT,22800,VENTURE,6.54,0.15,3,664,No,1
CUST31537,Corporate,18,Share Company,Micro Enterprise,18370,11,Owned Business Premises,23000,Premises Improvement,10.61,0.16,12,601,Yes,1
CUST31538,Individual,22,female,Bachelor,41135,0,OWN,25000,MEDICAL,18.25,0.12,2,664,Yes,0
CUST31539,Individual,21,male,Bachelor,41896,0,OWN,21500,PERSONAL,10.65,0.04,3,664,Yes,0
CUST31540,Individual,26,male,Bachelor,78908,4,RENT,23000,VENTURE,5.79,0.04,2,664,No,0
CUST31541,Corporate,16,Partnership,Micro Enterprise,25541,12,Leased Business Premises,23250,Healthcare Business Financing,10.3,0.1,11,605,Yes,1
CUST31542,Corporate,21,Private Limited Company,Micro Enterprise,48911,15,Leased Business Premises,23500,Business Expansion,8.88,0.16,17,704,No,0
CUST31543,Individual,21,male,Master,43861,0,OWN,111000,EDUCATION,5.42,0.25,3,664,No,0
CUST31544,Individual,26,female,Associate,29762,1,RENT,23600,MEDICAL,14.96,0.12,4,664,No,1
CUST31545,Corporate,17,Share Company,Medium Enterprise,41537,14,Leased Business Premises,23600,Premises Improvement,12.68,0.15,12,589,Yes,1
CUST31546,Individual,24,male,Associate,45381,2,MORTGAGE,56075,MEDICAL,5.99,0.13,3,664,Yes,0
CUST31547,Corporate,23,Private Limited Company,Micro Enterprise,53374,16,Owned Business Premises,110450,Healthcare Business Financing,8.31,0.12,15,658,No,0
CUST31548,Individual,25,male,Bachelor,46070,5,MORTGAGE,112000,PERSONAL,11.99,0.26,4,664,No,0
CUST31549,Individual,21,male,Bachelor,16949,0,RENT,24000,HOMEIMPROVEMENT,6.39,0.24,3,664,No,1
